dt,x,y,position,velocity,acceleration,jerk,heading
0.015000,2.958841,3.955274,1.069795,2.265680,3.136691,-18.506707,0.814107
0.015000,2.982522,3.980365,1.104298,2.300164,2.298942,-55.849883,0.814319
0.015000,3.006381,4.005629,1.139047,2.316613,1.096646,-80.153118,0.813528
0.015000,3.030284,4.030875,1.173813,2.317750,0.075783,-68.057534,0.811756
0.015000,3.054179,4.056000,1.208486,2.311562,-0.412546,-32.555231,0.809035
0.015000,3.078065,4.080956,1.243031,2.303004,-0.570522,-10.531769,0.805397
0.015000,3.101958,4.105715,1.277438,2.293790,-0.614250,-2.915174,0.800869
0.015000,3.125869,4.130249,1.311698,2.283964,-0.655113,-2.724236,0.795480
0.015000,3.149814,4.154533,1.345801,2.273564,-0.693323,-2.547304,0.789253
0.015000,3.173803,4.178542,1.379740,2.262614,-0.729964,-2.442737,0.782212
0.015000,3.197847,4.202250,1.413507,2.251137,-0.765157,-2.346179,0.774382
0.015000,3.221956,4.225635,1.447095,2.239139,-0.799878,-2.314718,0.765783
0.015000,3.246138,4.248673,1.480494,2.226629,-0.833982,-2.273624,0.756438
0.015000,3.270400,4.271342,1.513698,2.213602,-0.868468,-2.299059,0.746371
0.015000,3.294746,4.293619,1.546699,2.200044,-0.903856,-2.359239,0.735604
0.015000,3.319181,4.315484,1.579488,2.185935,-0.940619,-2.450857,0.724160
0.015000,3.343706,4.336914,1.612057,2.171270,-0.977681,-2.470817,0.712065
0.015000,3.368320,4.357891,1.644397,2.155986,-1.018884,-2.746863,0.699344
0.015000,3.393022,4.378392,1.676498,2.140077,-1.060641,-2.783760,0.686026
0.015000,3.417807,4.398399,1.708350,2.123495,-1.105470,-2.988643,0.672139
0.015000,3.442668,4.417893,1.739943,2.106191,-1.153596,-3.208384,0.657715
0.015000,3.467597,4.436856,1.771265,2.088133,-1.203830,-3.348896,0.642786
0.015000,3.492583,4.455271,1.802304,2.069262,-1.258087,-3.617143,0.627389
0.015000,3.517613,4.473122,1.833047,2.049538,-1.314965,-3.791896,0.611560
0.015000,3.542671,4.490394,1.863481,2.028921,-1.374448,-3.965526,0.595337
0.015000,3.567740,4.507074,1.893591,2.007364,-1.437119,-4.178056,0.578763
0.015000,3.592799,4.523149,1.923364,1.984828,-1.502380,-4.350769,0.561878
0.015000,3.617828,4.538610,1.952783,1.961283,-1.569668,-4.485814,0.544728
0.015000,3.642804,4.553448,1.981833,1.936702,-1.638729,-4.604069,0.527357
0.015000,3.667700,4.567657,2.010499,1.911064,-1.709242,-4.700918,0.509811
0.015000,3.692492,4.581233,2.038765,1.884357,-1.780451,-4.747249,0.492138
0.015000,3.717151,4.594174,2.066614,1.856580,-1.851800,-4.756576,0.474382
0.015000,3.741650,4.606480,2.094030,1.827736,-1.922953,-4.743554,0.456591
0.015000,3.765959,4.618155,2.120997,1.797840,-1.993045,-4.672780,0.438810
0.015000,3.790051,4.629203,2.147501,1.766923,-2.061162,-4.541123,0.421084
0.015000,3.813895,4.639631,2.173526,1.734999,-2.128225,-4.470877,0.403457
0.015000,3.837464,4.649450,2.199058,1.702135,-2.190979,-4.183617,0.385969
0.015000,3.860729,4.658670,2.224083,1.668351,-2.252209,-4.081960,0.368661
0.015000,3.883662,4.667306,2.248589,1.633706,-2.309670,-3.830754,0.351569
0.015000,3.906238,4.675372,2.272563,1.598267,-2.362639,-3.531303,0.334729
0.015000,3.928432,4.682886,2.295995,1.562110,-2.410425,-3.185696,0.318172
0.015000,3.950220,4.689867,2.318873,1.525237,-2.458234,-3.187292,0.301928
0.015000,3.971580,4.696334,2.341190,1.487790,-2.496454,-2.548009,0.286023
0.015000,3.992490,4.702307,2.362937,1.449789,-2.533431,-2.465089,0.270481
0.015000,4.012932,4.707809,2.384106,1.411312,-2.565118,-2.112465,0.255322
0.015000,4.032889,4.712861,2.404693,1.372420,-2.592796,-1.845249,0.240565
0.015000,4.052344,4.717486,2.424690,1.333149,-2.618082,-1.685705,0.226226
0.015000,4.071283,4.721706,2.444094,1.293603,-2.636406,-1.221605,0.212316
